train_loss,test_loss,train_acc,test_acc,step_time,gap,sat_ratio
0.14753423924641232,0.3890834750235081,95.234,88.82,0.011772674062977667,0.24154923577709578,
0.13863331192861433,0.34820536360144616,95.576,90.02,0.01172327995300293,0.20957205167283183,
0.1318860237803453,0.4163662020862102,95.768,87.81,0.011960331436313327,0.2844801783058649,
0.1161944256033129,0.3385797617584467,96.274,90.3,0.011705297948149463,0.22238533615513378,
0.10893921154405913,0.3581006544828415,96.412,89.97,0.011743462604025135,0.2491614429387824,
0.10386880809712745,0.3350989676266909,96.622,90.36,0.01143282331773997,0.23123015952956344,
0.09081468157603613,0.3196005122363567,97.082,91.16,0.011710351690306993,0.2287858306603206,
0.07930658079798111,0.3168688967823982,97.408,91.23,0.011572937831244506,0.2375623159844171,
0.07820349658513084,0.36486247800290583,97.512,90.27,0.012047114579573921,0.286658981417775,
0.06824382296894364,0.3165312768518925,97.784,91.09,0.011817316874823607,0.24828745388294882,
0.060770270607584276,0.3159667183458805,98.036,91.46,0.011408592429002532,0.25519644773829625,
0.05156174448945219,0.2972703656554222,98.376,92.01,0.011750576746128404,0.24570862116597,
0.04717204788142382,0.2902994616702199,98.452,92.5,0.011703382062790034,0.2431274137887961,
0.038344087971784076,0.3103089077956975,98.752,92.23,0.011980638479637673,0.2719648198239134,
0.03255646066178027,0.3310786411166191,98.978,91.93,0.011731073984404658,0.29852218045483886,
0.026900304275352862,0.3087588559836149,99.224,92.19,0.01206630575077613,0.2818585517082621,
0.022376992628383247,0.30415311925113203,99.312,92.59,0.01206732893843785,0.28177612662274876,
0.018016279319270283,0.2955809670686722,99.456,93.04,0.011482785120034767,0.2775646877494019,
0.01600043952900945,0.30955870769917965,99.52,92.79,0.012283093484161456,0.2935582681701702,
0.013755384059396603,0.3092493945918977,99.558,92.93,0.01182275476967892,0.29549401053250113,
0.010096281334874517,0.3056701113283634,99.716,93.1,0.012028002677976019,0.2955738299934889,
0.009661385590625007,0.30378180984407666,99.728,93.3,0.011528784661646694,0.29412042425345164,
0.008228391314388664,0.31050993986427783,99.752,93.18,0.01198795750317976,0.30228154854988915,
0.007211606946590421,0.3055590418353677,99.798,93.3,0.011732814257102245,0.2983474348887773,
0.00715281186706346,0.3087814327608794,99.814,93.26,0.011773041751988404,0.3016286208938159,
0.005020880057742043,0.30177865078672766,99.876,93.28,0.011890727845604158,0.2967577707289856,
0.0055068277855418015,0.3051506849750876,99.864,93.32,0.011910145849827915,0.29964385718954584,
0.005562321515307259,0.3037100614979863,99.848,93.35,0.011334315590236498,0.298147739982679,
0.004873075081086705,0.3049244241975248,99.876,93.35,0.01203019295811958,0.3000513491164381,
0.004613720588749298,0.30434916011989116,99.884,93.34,0.01161546536418788,0.29973543953114185,
