train_loss,test_loss,train_acc,test_acc,step_time,gap,sat_ratio
1.4731849627116758,1.3294978106021882,45.988,52.88,0.012115703519347988,-0.14368715210948757,
1.0356307953519894,1.3342071384191514,62.91,57.27,0.011791158515169188,0.29857634306716196,
0.854776452416959,1.0455992126464844,69.892,65.68,0.01170292717721456,0.19082276022952538,
0.7298489299881489,0.9423458552360535,74.56,68.88,0.011837410499982517,0.21249692524790464,
0.6497449765120016,1.0065693593025207,77.668,67.24,0.011736914324943367,0.3568243827905191,
0.5850740972992099,0.7408035758137703,79.926,76.69,0.01198986119321545,0.15572947851456043,
0.5388610576424757,0.6030511608719826,81.754,80.21,0.011665584486158913,0.06419010322950691,
0.4979580829820365,0.643398066163063,83.01,78.51,0.011569737778295336,0.14543998318102658,
0.46698376300084926,0.5659658113121986,84.106,80.6,0.011552614324233112,0.09898204831134932,
0.4403638956720567,0.5374527761340141,85.078,81.87,0.011783899248713422,0.0970888804619574,
0.4136188605709759,0.5754660326242447,85.896,81.75,0.01172526169311055,0.16184717205326876,
0.3980078985319113,0.4930622109770775,86.234,83.12,0.011724534242049507,0.09505431244516616,
0.3814277600144486,0.4990764781832695,87.07,82.77,0.012009168829759368,0.11764871816882089,
0.3675969037634637,0.4671347652375698,87.418,83.82,0.01151065204454505,0.09953786147410609,
0.3528614027801987,0.4474636578559876,88.0,84.79,0.011698688692449,0.0946022550757889,
0.3396071077841322,0.6328269776701927,88.496,80.58,0.011699485656855356,0.29321986988606047,
0.33020827410471104,0.4853719222545624,88.598,84.66,0.01178689685928852,0.15516364814985134,
0.3192497860745091,0.4016041775047779,89.074,86.63,0.011973213966545241,0.08235439143026879,
0.3069735291363943,0.41475883543491365,89.488,86.2,0.012125704294580328,0.10778530629851935,
0.30131367111907287,0.36736700624227525,89.738,87.71,0.011781742505710143,0.06605333512320238,
0.29370496294382586,0.4017536073923111,89.928,87.25,0.011886133867151597,0.10804864444848522,
0.28257323931092804,0.46765168502926824,90.144,84.85,0.011855082743613006,0.1850784457183402,
0.2792493029476127,0.4065156535804272,90.446,86.63,0.01174001925436737,0.1272663506328145,
0.2721908332975319,0.36484196811914443,90.848,88.11,0.011625358210805127,0.09265113482161252,
0.265899847040091,0.3744812186062336,90.858,87.37,0.011569748754086702,0.10858137156614261,
0.26046606797315275,0.40697303637862203,91.166,87.06,0.011861149307407077,0.14650696840546928,
0.2562481036119144,0.37777470499277116,91.326,87.76,0.01192427413237979,0.12152660138085675,
0.24567152668371836,0.3761295773088932,91.726,87.37,0.011813356443439298,0.13045805062517482,
0.2480791714375891,0.39513285845518115,91.488,87.54,0.012199820764839192,0.14705368701759206,
0.2388999793116394,0.37075271412730215,91.896,88.32,0.01151005203461708,0.13185273481566276,
0.22914569270427879,0.36826283439993857,92.264,88.33,0.011761454365137593,0.13911714169565978,
0.22399374701635308,0.4007752126455307,92.27,88.13,0.012042788898243624,0.1767814656291776,
0.22163292203489168,0.35304726272821424,92.392,88.65,0.011650711679092759,0.13141434069332256,
0.21934150187941767,0.3194259977340698,92.47,89.93,0.01155918699396236,0.10008449585465215,
0.21676486042683082,0.33450747549533844,92.496,89.36,0.01180936186514852,0.11774261506850761,
0.20353783198329797,0.33623639434576036,93.1,89.39,0.011462985402177972,0.13269856236246239,
0.20359205224020097,0.38538778826594355,93.064,87.76,0.011973209698181933,0.1817957360257426,
0.20088132613760126,0.37913049608469007,93.036,87.99,0.011607520110771784,0.1782491699470888,
0.1916832990201233,0.3443350841104984,93.482,89.0,0.011771833805172036,0.1526517850903751,
0.18429567842074976,0.3508660815656185,93.792,89.14,0.011988283118323596,0.16657040314486873,
0.18674487116582253,0.3331731207668781,93.492,89.2,0.01156029615865644,0.14642824960105558,
0.17828144890534908,0.31604037940502167,93.82,90.04,0.011697902703834006,0.13775893049967258,
0.17524188316767783,0.35132983446121213,93.996,89.12,0.01190658420552988,0.1760879512935343,
0.17058281789121726,0.3235123914480209,94.1,90.0,0.011626334446470451,0.15292957355680364,
0.1606976632076456,0.3186494904011488,94.498,89.96,0.01180340749833285,0.1579518271935032,
0.15953118080640083,0.3372388526797295,94.492,89.47,0.011917522801157763,0.17770767187332864,
0.15554688687976972,0.3611512273550034,94.588,89.33,0.01199748083148771,0.20560434047523365,
0.148099143591607,0.32093093983829024,94.928,90.32,0.011686827520580242,0.17283179624668324,
0.1428825379828053,0.3072136305272579,95.044,90.43,0.01198714102625542,0.1643310925444526,
0.14261863353993276,0.41329564929008483,95.072,88.42,0.011935995667791733,0.2706770157501521,
0.13438697967230512,0.37317263081669805,95.41,88.9,0.011943115297790683,0.23878565114439293,
0.13419493407849462,0.35313810750842095,95.482,89.87,0.011688055589680781,0.21894317342992634,
0.12735197506368617,0.3181690150499344,95.596,90.49,0.011681975611030598,0.19081703998624822,
0.11798701966014664,0.3277814119309187,95.916,90.47,0.011895080356646682,0.20979439227077207,
0.11624752274712029,0.34067621439695356,96.014,90.36,0.011849526554117423,0.22442869164983326,
0.1151314057466929,0.3497587724030018,96.002,89.7,0.011628194843106867,0.2346273666563089,
0.10745671046588122,0.3236976845562458,96.346,90.7,0.011839669683705206,0.21624097409036458,
0.10205414856467253,0.3267036268115044,96.414,90.57,0.011735175271778156,0.22464947824683185,
0.09701343923997696,0.3150536393374205,96.7,90.87,0.0118441264647657,0.21804020009744352,
0.09430106879328676,0.3231987241283059,96.78,90.8,0.01169235931942835,0.22889765533501916,
0.09209213297232947,0.30680954169481994,96.922,91.24,0.011993769794473868,0.21471740872249045,
0.08305105131090906,0.31520736910402775,97.168,91.19,0.01173104166679675,0.23215631779311868,
0.0780221257511231,0.359392294511199,97.322,90.35,0.012101682555645019,0.28137016876007587,
0.07748857873927831,0.32957098409533503,97.436,91.05,0.011552589933585633,0.25208240535605675,
0.07221510271777583,0.32413767896592616,97.638,91.41,0.011612100674368232,0.25192257624815034,
0.06713615445529714,0.30297491267323495,97.708,91.53,0.011683733566947605,0.23583875821793782,
0.06192711235531379,0.3143488305807114,98.01,91.45,0.011355171423129109,0.2524217182253976,
0.05823563374197849,0.3188464106619358,98.088,91.49,0.011961122912824002,0.2606107769199573,
0.056112111750942516,0.32186476439237593,98.104,91.39,0.011763680011719999,0.26575265264143344,
0.05260806795343033,0.3169920357316732,98.192,91.74,0.01206321423620824,0.2643839677782429,
0.0511615771152403,0.3283547184243798,98.346,91.35,0.01161019698433254,0.2771931413091395,
0.04702781419962873,0.29583341903984545,98.496,92.37,0.011740682679978782,0.24880560484021672,
0.04138924858873458,0.3022775425389409,98.666,91.99,0.01178448157542197,0.2608882939502063,
